nm;bby70;bby72;bby74;bby76;bby78;bby80;bby82;bby84;bby86;bby88;bby90;LHCII;PSII core;PSI maize;C2S2M2;GoodFig2A;OffSetFig2B;ScatFig2C;DegrFig2D;a/b_9_F5;
463.2;1.36029;1.361045;1.36285;1.35562;1.354435;1.347045;1.345875;1.332935;1.33011;1.325185;1.32168;1.728294091;0.432821203;0.518564685;1.118099014;1.02668;1.04668;1.090645027;0.950098513;0.192948807;
463.6;1.353645;1.353805;1.355425;1.347695;1.345235;1.337495;1.336165;1.32241;1.319465;1.31368;1.30905;1.716113655;0.429699455;0.515295443;1.109605899;1.019536667;1.039536667;1.083346955;0.943382601;0.1898608;
464;1.34584;1.346225;1.347095;1.338585;1.336375;1.327355;1.325645;1.311445;1.307795;1.301825;1.296625;1.703165326;0.426302259;0.51209621;1.100278755;1.012033333;1.032033333;1.075689151;0.936955607;0.186717053;
464.4;1.33784;1.33752;1.33829;1.32939;1.326505;1.317645;1.315175;1.30024;1.296675;1.28962;1.28394;1.689151308;0.423088694;0.508843951;1.090917367;1.0043;1.0243;1.067801613;0.930474255;0.183107847;
464.8;1.32937;1.328965;1.328895;1.31955;1.316515;1.30697;1.3044;1.28916;1.284725;1.277;1.27114;1.674900555;0.420089368;0.505598034;1.081232298;0.996323333;1.016323333;1.059671006;0.923562391;0.179552348;
465.2;1.32058;1.319595;1.31936;1.309585;1.305935;1.29579;1.29274;1.277375;1.27227;1.26425;1.25772;1.660417199;0.417090041;0.50231553;1.071453284;0.98811;1.00811;1.051303998;0.916707127;0.176045254;
465.6;1.311335;1.31048;1.309835;1.2993;1.295715;1.28519;1.281725;1.265835;1.260655;1.251665;1.24457;1.644684215;0.414060109;0.499234657;1.061806895;0.979946667;0.999946667;1.042987254;0.910162165;0.172349681;
466;1.30165;1.300355;1.29891;1.28879;1.284405;1.273705;1.269725;1.25344;1.247775;1.238365;1.231275;1.628562385;0.411091388;0.496192778;1.051079741;0.971333333;0.991333333;1.034220773;0.903088412;0.168491001;
466.4;1.29147;1.290155;1.288515;1.27739;1.27291;1.26188;1.25724;1.24089;1.23519;1.225245;1.21758;1.612151179;0.408214482;0.493567299;1.040615012;0.962566667;0.982566667;1.025301222;0.895896638;0.164783986;
466.8;1.28014;1.279425;1.277295;1.26555;1.26116;1.24961;1.244915;1.22823;1.22211;1.21224;1.2043;1.595261912;0.405919079;0.49091123;1.03006805;0.953853333;0.973853333;1.016435266;0.889067779;0.160759451;
467.2;1.269825;1.267935;1.265785;1.254395;1.24897;1.23773;1.232185;1.21502;1.20882;1.197965;1.190465;1.578260782;0.402889147;0.488150952;1.018843991;0.94496;0.96496;1.007389571;0.882014237;0.156682345;
467.6;1.258725;1.256195;1.253725;1.242035;1.236565;1.224775;1.219225;1.201745;1.1952;1.184755;1.17704;1.561192623;0.400379507;0.485632929;1.007857293;0.936013333;0.956013333;0.998290803;0.874915544;0.153052614;
468;1.247095;1.244665;1.241875;1.22949;1.2242;1.21176;1.20648;1.188465;1.181925;1.170645;1.16266;1.542789448;0.397869866;0.483073907;0.996775595;0.92677;0.94677;0.98889563;0.868033159;0.148558323;
468.4;1.235115;1.232605;1.229385;1.21701;1.21138;1.199055;1.192735;1.17506;1.16831;1.15701;1.14856;1.523822058;0.395758095;0.480646557;0.985622063;0.91727;0.93727;0.979244048;0.860951104;0.144528984;
468.8;1.222305;1.22023;1.21636;1.20375;1.19777;1.185275;1.17912;1.161375;1.15434;1.143165;1.13419;1.505042739;0.393891167;0.478427745;0.974420826;0.90784;0.92784;0.969662726;0.853864361;0.140350086;
469.2;1.20938;1.207475;1.20379;1.19072;1.18464;1.171915;1.16576;1.14742;1.140715;1.12907;1.12012;1.48493728;0.391810002;0.476145868;0.962955968;0.89824;0.91824;0.959911661;0.846052305;0.136578284;
469.6;1.19627;1.193655;1.19002;1.176875;1.170955;1.15811;1.151705;1.1336;1.126035;1.114535;1.10574;1.465017903;0.390004285;0.473933525;0.951840571;0.888443333;0.908443333;0.949964187;0.838982648;0.132347741;
470;1.18249;1.180695;1.17625;1.16287;1.1568;1.144075;1.13728;1.11909;1.111805;1.099935;1.091;1.444291148;0.388229173;0.47184771;0.940331229;0.87874;0.89874;0.940110303;0.83115422;0.128059544;
470.4;1.169355;1.1666;1.16292;1.148925;1.14345;1.130055;1.123295;1.105235;1.09775;1.085735;1.07656;1.423870756;0.386209218;0.469858212;0.928529526;0.868486667;0.888486667;0.929706675;0.823558006;0.124283798;
470.8;1.15499;1.152585;1.14836;1.134835;1.128665;1.115285;1.10867;1.090065;1.08316;1.070795;1.06157;1.402766324;0.384434107;0.467779345;0.916939392;0.858353333;0.878353333;0.919423302;0.815627478;0.120010507;
471.2;1.14088;1.138405;1.134105;1.12049;1.11441;1.10093;1.09402;1.07576;1.06848;1.056225;1.04719;1.381311616;0.382873233;0.46578288;0.90460402;0.848413333;0.868413333;0.909333518;0.807584783;0.116170372;
471.6;1.12631;1.12373;1.11924;1.10581;1.099275;1.08635;1.07931;1.060835;1.05349;1.04134;1.032275;1.360162043;0.381373569;0.463735355;0.892344196;0.837673333;0.857673333;0.898443987;0.799410832;0.112419619;
472;1.111375;1.10903;1.104565;1.09049;1.08428;1.07113;1.064505;1.046025;1.038795;1.026305;1.0174;1.33860802;0.379996327;0.461564786;0.880476463;0.82736;0.84736;0.887981377;0.791148417;0.108580591;
472.4;1.096135;1.093665;1.089165;1.07542;1.068995;1.05609;1.049165;1.03113;1.02369;1.01144;1.002095;1.316764771;0.378863929;0.459506658;0.868139006;0.816573333;0.836573333;0.877045686;0.782662828;0.104837918;
472.8;1.08081;1.078115;1.073725;1.06011;1.05363;1.04102;1.03373;1.016075;1.008515;0.996425;0.98735;1.294287678;0.377884557;0.457247652;0.855836285;0.805903333;0.825903333;0.866226914;0.773595633;0.101039945;
473.2;1.06579;1.06272;1.058105;1.044825;1.03834;1.025465;1.018565;1.00062;0.99321;0.981315;0.972025;1.272006921;0.376629736;0.455246212;0.843541717;0.79544;0.81544;0.855615061;0.764711123;0.097961246;
473.6;1.04957;1.047275;1.042525;1.02907;1.022755;1.009815;1.003085;0.985205;0.97812;0.96593;0.956925;1.249742845;0.375864602;0.453142501;0.831425039;0.78419;0.80419;0.844216791;0.755612219;0.094722916;
474;1.033525;1.03123;1.02669;1.013045;1.00661;0.99408;0.987395;0.969665;0.962455;0.950665;0.941465;1.226804831;0.374364938;0.450827265;0.818955076;0.77348;0.79348;0.833358772;0.746123512;0.091135898;
474.4;1.01777;1.015335;1.010905;0.997425;0.99103;0.97861;0.971665;0.954325;0.946955;0.935355;0.926515;1.204693018;0.373538593;0.448331798;0.806325584;0.762473333;0.782473333;0.822204335;0.736873984;0.087629317;
474.8;1.001355;0.999275;0.994455;0.98138;0.974925;0.96242;0.95591;0.938695;0.931645;0.92006;0.910975;1.181772294;0.372926486;0.445765594;0.793669509;0.751266667;0.771266667;0.810850148;0.727343635;0.084548754;
475.2;0.98543;0.98292;0.97836;0.96544;0.9593;0.94685;0.940405;0.923265;0.91609;0.904755;0.895715;1.158920132;0.372161352;0.44326812;0.781130544;0.740063333;0.760063333;0.799499542;0.717587667;0.081337495;
475.6;0.969155;0.96666;0.96205;0.949125;0.942885;0.93088;0.924185;0.90713;0.900785;0.889145;0.88043;1.136077758;0.371855298;0.440785487;0.768472622;0.728913333;0.748913333;0.788202517;0.707231144;0.078217719;
476;0.95267;0.950375;0.946075;0.93305;0.92705;0.91483;0.908175;0.891755;0.88481;0.873715;0.86492;1.113109904;0.37078411;0.437863394;0.755784964;0.717716667;0.737716667;0.776859073;0.697551197;0.075244634;
476.4;0.936065;0.933845;0.92953;0.91678;0.910755;0.89866;0.892215;0.876135;0.86939;0.858355;0.84971;1.090010906;0.370141397;0.435260407;0.743371192;0.706286667;0.726286667;0.765282542;0.687243761;0.07219924;
476.8;0.9197;0.917525;0.913205;0.90072;0.894655;0.88302;0.876705;0.860635;0.853725;0.843145;0.83439;1.066812134;0.369468079;0.432385242;0.730574948;0.69517;0.71517;0.75401959;0.676735994;0.069703968;
477.2;0.9033;0.90129;0.896895;0.884785;0.87899;0.86727;0.86089;0.84496;0.83871;0.827965;0.819495;1.043827904;0.368488707;0.429255841;0.717839231;0.683776667;0.703776667;0.742480216;0.666555766;0.067083062;
477.6;0.886805;0.884765;0.880615;0.868305;0.86255;0.85162;0.844825;0.82932;0.82311;0.812625;0.804225;1.021084084;0.368213258;0.426073149;0.705432722;0.672176667;0.692176667;0.730734421;0.656237114;0.064551381;
478;0.87032;0.86834;0.86407;0.852415;0.846655;0.8356;0.82936;0.813905;0.807675;0.79752;0.78909;0.998065425;0.367172676;0.423017693;0.693127784;0.660836667;0.680836667;0.71924887;0.645521982;0.062014301;
478.4;0.854195;0.85191;0.84794;0.836275;0.83065;0.819775;0.813665;0.798685;0.792505;0.782425;0.77439;0.975801654;0.366315725;0.419561937;0.680311803;0.649403333;0.669403333;0.707670228;0.635178936;0.059593841;
478.8;0.83765;0.83564;0.83158;0.820415;0.814745;0.804035;0.797945;0.783075;0.777175;0.767255;0.75939;0.953763754;0.36588725;0.416185622;0.667903443;0.638066667;0.658066667;0.696188496;0.624623557;0.057256221;
479.2;0.82107;0.818965;0.81519;0.80402;0.798555;0.78801;0.782385;0.76768;0.761845;0.75198;0.74425;0.932235133;0.365060905;0.412714552;0.655311792;0.626836667;0.646836667;0.684813673;0.613775395;0.055258915;
479.6;0.805075;0.80313;0.799265;0.78836;0.78294;0.77282;0.767065;0.752655;0.746905;0.73735;0.72956;0.910102049;0.364326376;0.408991797;0.642049876;0.615276667;0.635276667;0.673109092;0.603238185;0.053199716;
480;0.78894;0.786985;0.783495;0.77275;0.76746;0.757495;0.75169;0.737645;0.73202;0.72273;0.71505;0.888425145;0.363591847;0.405287662;0.629871114;0.60393;0.62393;0.661618085;0.592527169;0.051113691;
480.4;0.772455;0.77092;0.76717;0.75685;0.75167;0.74168;0.736175;0.722315;0.716935;0.707665;0.700045;0.866766446;0.362459448;0.401567644;0.617454198;0.592476667;0.612476667;0.650020651;0.582189027;0.049581718;
480.8;0.756695;0.755035;0.75169;0.741425;0.736;0.726475;0.720835;0.707375;0.70213;0.693105;0.685575;0.845451757;0.361602497;0.397802943;0.605492535;0.581466667;0.601466667;0.638866791;0.571014266;0.04718283;
481.2;0.74085;0.739025;0.735805;0.725805;0.72066;0.71129;0.705985;0.692635;0.687275;0.67844;0.67121;0.824361864;0.360470099;0.393768427;0.593442981;0.569976667;0.589976667;0.62723317;0.560666056;0.04591611;
481.6;0.72499;0.723465;0.72027;0.710545;0.705385;0.69628;0.69091;0.67786;0.672805;0.66405;0.657045;0.803296763;0.359154067;0.389801447;0.580916506;0.558973333;0.578973333;0.616086454;0.550070095;0.044310982;
482;0.70937;0.70783;0.704725;0.695085;0.69016;0.68113;0.675865;0.66339;0.65821;0.649645;0.64254;0.782510481;0.357929852;0.385779964;0.568975777;0.547726667;0.567726667;0.604696642;0.539478815;0.042863878;
482.4;0.694085;0.69265;0.68942;0.67989;0.674985;0.666305;0.661205;0.648805;0.643795;0.63554;0.628655;0.761849375;0.356736243;0.381626041;0.557173728;0.53677;0.55677;0.593597069;0.529015107;0.041369815;
482.8;0.678875;0.67752;0.6745;0.66521;0.660235;0.65168;0.64676;0.634505;0.62972;0.621645;0.614625;0.741662043;0.35529779;0.377413103;0.545472734;0.526083333;0.546083333;0.582767731;0.518865847;0.039980735;
483.2;0.66353;0.66196;0.659135;0.650335;0.645475;0.637115;0.63216;0.620155;0.615355;0.60751;0.6007;0.72159285;0.353828732;0.373165062;0.53408963;0.515053333;0.535053333;0.571595297;0.508765368;0.03846012;
483.6;0.648175;0.64679;0.643855;0.6352;0.630795;0.622335;0.617665;0.60584;0.601135;0.5934;0.58671;0.701707445;0.352053621;0.368767316;0.522129692;0.50412;0.52412;0.560519765;0.498629104;0.037846509;
484;0.633525;0.632085;0.629405;0.62085;0.616215;0.60832;0.603735;0.592095;0.587495;0.579815;0.57329;0.682245162;0.350125482;0.364258408;0.510686019;0.493343333;0.513343333;0.549601135;0.488370787;0.036370903;
484.4;0.61863;0.617255;0.61471;0.606365;0.60202;0.594105;0.589565;0.578365;0.57369;0.56632;0.559925;0.663262927;0.348442186;0.359806525;0.499534911;0.48289;0.50289;0.539006073;0.478157177;0.035358955;
484.8;0.603995;0.60288;0.60013;0.59207;0.58768;0.57999;0.575455;0.56446;0.559995;0.55267;0.54646;0.644288805;0.346085573;0.355396908;0.488260386;0.472366667;0.492366667;0.528341244;0.468722194;0.03467907;
485.2;0.589835;0.58843;0.585985;0.578055;0.573645;0.56611;0.561935;0.551165;0.546605;0.53944;0.53342;0.625306418;0.344402277;0.350819648;0.477468223;0.461733333;0.481733333;0.517566648;0.45866997;0.033710383;
485.6;0.57538;0.574215;0.57167;0.563975;0.55978;0.55243;0.54813;0.537595;0.533265;0.526365;0.52035;0.606871415;0.341953847;0.346206978;0.46626317;0.451416667;0.471416667;0.507108953;0.44874549;0.032757873;
486;0.56113;0.55994;0.557585;0.550135;0.54585;0.538625;0.53461;0.524315;0.52001;0.513245;0.507255;0.588366935;0.339689049;0.341566029;0.455317854;0.441176667;0.461176667;0.496728156;0.439304316;0.031633652;
486.4;0.54728;0.54624;0.54378;0.536635;0.532325;0.52541;0.52122;0.51129;0.507185;0.500325;0.494505;0.570835407;0.337056987;0.337022522;0.444628044;0.43101;0.45101;0.486420924;0.429836821;0.031264931;
486.8;0.53349;0.53224;0.53009;0.523075;0.518875;0.51213;0.508;0.49817;0.4941;0.487415;0.4819;0.5533351;0.334057661;0.332247788;0.434167102;0.420833333;0.440833333;0.476103922;0.420061522;0.030767028;
487.2;0.51992;0.51877;0.51663;0.50968;0.505665;0.4991;0.49511;0.485355;0.481585;0.474995;0.46934;0.53648149;0.331119545;0.327567525;0.423534589;0.410843333;0.430843333;0.465973818;0.411235849;0.02980297;
487.6;0.50655;0.505465;0.503195;0.496595;0.49256;0.48615;0.4821;0.472585;0.46874;0.462455;0.457125;0.519543103;0.328212034;0.32266395;0.412821284;0.400916667;0.420916667;0.455907277;0.401871581;0.02919354;
488;0.4933;0.49206;0.48997;0.483615;0.47953;0.47328;0.469495;0.46006;0.45636;0.450175;0.44473;0.503245751;0.324845443;0.317808284;0.40305612;0.390896667;0.410896667;0.445747632;0.392600185;0.028783716;
488.4;0.48022;0.47923;0.477115;0.470835;0.466875;0.460635;0.456945;0.447895;0.44417;0.438175;0.432875;0.486794145;0.322182775;0.312860436;0.392892288;0.38122;0.40122;0.43593155;0.384020843;0.027969426;
488.8;0.4672;0.4663;0.46432;0.458115;0.454255;0.448185;0.444565;0.435735;0.43209;0.426105;0.421045;0.470473685;0.318571341;0.307847069;0.382645554;0.371726667;0.391726667;0.426299028;0.375501797;0.027491301;
489.2;0.454615;0.4535;0.45149;0.445695;0.442025;0.435975;0.43233;0.423705;0.42015;0.41435;0.40924;0.454603586;0.31480688;0.302732457;0.372846389;0.362246667;0.382246667;0.416680068;0.36692585;0.026888601;
489.6;0.44215;0.441065;0.43924;0.43327;0.42953;0.42406;0.42031;0.411875;0.40837;0.402765;0.397755;0.439742249;0.311379078;0.297530909;0.362889846;0.352663333;0.372663333;0.406958001;0.358425627;0.026712983;
490;0.429715;0.428855;0.42685;0.421405;0.41768;0.412025;0.408415;0.40032;0.3969;0.39136;0.38638;0.425147334;0.307645223;0.292261171;0.353669597;0.343386667;0.363386667;0.397542828;0.350177323;0.026390435;
490.4;0.41795;0.41697;0.41516;0.40979;0.40623;0.400575;0.39711;0.389155;0.38577;0.38037;0.37555;0.410258299;0.303452286;0.287044121;0.344005152;0.33438;0.35438;0.38839788;0.341838529;0.025645804;
490.8;0.40595;0.40489;0.40312;0.397765;0.394135;0.38888;0.38545;0.377595;0.374395;0.36915;0.36425;0.396036929;0.29965722;0.2817884;0.334863333;0.325313333;0.345313333;0.379193158;0.33329049;0.025438384;
491.2;0.39447;0.393585;0.39148;0.38639;0.38282;0.37781;0.37436;0.366865;0.36349;0.35853;0.35379;0.382310908;0.296137602;0.276575462;0.325853875;0.316456667;0.336456667;0.370198661;0.325521702;0.025263299;
491.6;0.38282;0.38215;0.380215;0.37529;0.37172;0.36672;0.36341;0.35588;0.35286;0.347755;0.34319;0.368561475;0.292189508;0.271178482;0.316788347;0.30758;0.32758;0.361184388;0.317670425;0.024798835;
492;0.371655;0.37102;0.36894;0.36415;0.36079;0.355875;0.35263;0.34531;0.342255;0.337295;0.332795;0.355537547;0.287323254;0.265880359;0.308001982;0.29924;0.31924;0.352707005;0.309671933;0.024819383;
492.4;0.36101;0.36016;0.35824;0.353595;0.350445;0.34549;0.3424;0.335085;0.33214;0.32746;0.32299;0.342657313;0.283069107;0.260503325;0.299306407;0.290826667;0.310826667;0.344156513;0.302179023;0.024503921;
492.8;0.349895;0.34907;0.34738;0.34299;0.33956;0.334955;0.331855;0.324935;0.322015;0.31727;0.3131;0.330461424;0.278692538;0.25497009;0.290795306;0.28265;0.30265;0.335842909;0.294274019;0.023981583;
493.2;0.33935;0.338565;0.336855;0.332325;0.329225;0.324695;0.32159;0.314885;0.312165;0.30761;0.30336;0.318504565;0.274224154;0.249598969;0.282540247;0.27448;0.29448;0.327536195;0.287031301;0.023751489;
493.6;0.32917;0.328355;0.326585;0.322485;0.31923;0.31497;0.31197;0.30546;0.30263;0.298045;0.2939;0.307217969;0.269663953;0.244250689;0.274293618;0.26653;0.28653;0.319449702;0.279556128;0.023920515;
494;0.319065;0.318265;0.3166;0.312555;0.309415;0.30515;0.302315;0.29607;0.29323;0.288855;0.28478;0.295923109;0.265501622;0.238924893;0.266556441;0.258676667;0.278676667;0.311460096;0.27241973;0.023764076;
494.4;0.30904;0.308415;0.30662;0.302635;0.29972;0.2955;0.292695;0.28644;0.28383;0.279635;0.27556;0.284934765;0.261063843;0.233538216;0.259621845;0.251153333;0.271153333;0.303800711;0.265425377;0.023357996;
494.8;0.299425;0.29883;0.29701;0.293375;0.290295;0.286255;0.28341;0.27752;0.27491;0.27085;0.266885;0.27452808;0.25677909;0.228396528;0.252052778;0.24354;0.26354;0.296051547;0.25831007;0.02311922;
495.2;0.290245;0.289585;0.2879;0.284425;0.28119;0.27745;0.274795;0.268865;0.266465;0.26234;0.25852;0.264738559;0.251759809;0.22317584;0.244880544;0.236206667;0.256206667;0.288582601;0.251592635;0.022754525;
495.6;0.28077;0.280175;0.278615;0.27512;0.272095;0.26844;0.26571;0.260085;0.257655;0.253735;0.249915;0.254778257;0.246954765;0.217785709;0.237150697;0.229053333;0.249053333;0.281293875;0.244800268;0.022609212;
496;0.27222;0.271565;0.269995;0.26671;0.26377;0.26007;0.25738;0.252025;0.24973;0.245805;0.242235;0.245088051;0.242302748;0.212583473;0.230246353;0.222116667;0.242116667;0.274222033;0.238325321;0.022402751;
496.4;0.263445;0.26278;0.261225;0.25805;0.25516;0.25168;0.249075;0.243745;0.24151;0.2378;0.234175;0.235831527;0.237161045;0.207481926;0.223330175;0.215476667;0.235476667;0.267447077;0.231923563;0.0225647;
496.8;0.25474;0.254375;0.252705;0.249625;0.24669;0.24331;0.24099;0.23574;0.233605;0.229985;0.22654;0.227279085;0.232447818;0.202476299;0.216556322;0.2087;0.2287;0.26053567;0.225613794;0.022470832;
497.2;0.246905;0.246215;0.244765;0.24163;0.23918;0.2356;0.233265;0.22824;0.22606;0.222585;0.21931;0.218390593;0.227642774;0.197288003;0.210540866;0.2023;0.2223;0.254001148;0.219342372;0.022122963;
497.6;0.238845;0.238195;0.23679;0.233975;0.23127;0.22793;0.225755;0.2208;0.218775;0.215375;0.212295;0.210855025;0.222684703;0.192395987;0.204266466;0.195976667;0.215976667;0.247543508;0.213305002;0.022081913;
498;0.2311;0.23045;0.22909;0.22617;0.223645;0.220435;0.21835;0.213505;0.211595;0.208245;0.205175;0.203061603;0.218124503;0.187579756;0.197912606;0.189976667;0.209976667;0.241409417;0.20743713;0.021648999;
498.4;0.223385;0.22281;0.221355;0.21884;0.216205;0.213105;0.21096;0.20638;0.204485;0.20141;0.198355;0.195585104;0.213166432;0.182669922;0.192051095;0.184013333;0.204013333;0.235312208;0.201743275;0.021626334;
498.8;0.21613;0.2156;0.21432;0.211795;0.209315;0.20624;0.20424;0.19973;0.19793;0.194945;0.191995;0.188204246;0.208024729;0.178014722;0.186102223;0.178213333;0.198213333;0.229378547;0.196134433;0.021896114;
499.2;0.209255;0.20861;0.2073;0.204775;0.202645;0.19968;0.19758;0.193215;0.19142;0.188445;0.185755;0.181285841;0.203311501;0.17313779;0.180758054;0.172403333;0.192403333;0.2234351;0.190612157;0.021702606;
499.6;0.20248;0.201965;0.20074;0.19827;0.19602;0.193155;0.191195;0.18694;0.185275;0.1825;0.17968;0.174803259;0.198567668;0.168511163;0.175275715;0.16713;0.18713;0.218028534;0.185154565;0.021430917;
500;0.19594;0.195335;0.19403;0.19184;0.189595;0.186965;0.18501;0.180805;0.17927;0.17656;0.17387;0.168614339;0.193487176;0.163931499;0.170143364;0.161866667;0.181866667;0.212632181;0.18007458;0.021343142;
500.4;0.189535;0.18903;0.187785;0.1856;0.183535;0.18072;0.17902;0.174995;0.17348;0.170905;0.168175;0.16252963;0.187794577;0.159522635;0.164964165;0.156783333;0.176783333;0.207416041;0.175115648;0.021302068;
500.8;0.183365;0.182795;0.18163;0.179475;0.177405;0.17485;0.173055;0.169205;0.16769;0.165125;0.162655;0.156854731;0.18314256;0.155115593;0.159859452;0.151796667;0.171796667;0.202296779;0.170159101;0.021249432;
501.2;0.17779;0.17691;0.17591;0.17391;0.17187;0.169365;0.167695;0.163935;0.16244;0.159995;0.15765;0.151334086;0.178153884;0.150668275;0.154947892;0.147006667;0.167006667;0.197374396;0.165101192;0.021318991;
501.6;0.171805;0.17136;0.17015;0.16826;0.166345;0.163825;0.162165;0.15862;0.157315;0.154855;0.152545;0.146193869;0.173869131;0.146288833;0.150478951;0.142376667;0.162376667;0.192612224;0.160542371;0.02112854;
502;0.166225;0.1656;0.16441;0.16269;0.160655;0.158435;0.15687;0.153405;0.15205;0.149835;0.14747;0.141314104;0.16924772;0.142213817;0.145990513;0.13781;0.15781;0.187913596;0.156346633;0.020959674;
502.4;0.16073;0.16035;0.159305;0.15756;0.15565;0.15339;0.151955;0.14848;0.14732;0.14497;0.142735;0.136726012;0.165024178;0.138025646;0.141779437;0.13363;0.15363;0.183601844;0.151949247;0.02103201;
502.8;0.155855;0.155515;0.154305;0.152645;0.15073;0.1488;0.14719;0.14379;0.14266;0.140635;0.1384;0.132235093;0.160861847;0.133964445;0.137731778;0.12933;0.14933;0.179170302;0.147672357;0.021219308;
503.2;0.151105;0.15067;0.149595;0.148;0.146085;0.144055;0.142575;0.139435;0.13834;0.136255;0.134165;0.128012586;0.15620983;0.130243276;0.133648064;0.125456667;0.145456667;0.175165636;0.143655372;0.02099814;
